#, raw,    V
1,4429,0.54202
2,4326,0.55977
3,4432,0.54852
4,4454,0.53777
5,4339,0.55764
6,4382,0.55477
7,4458,0.53789
8,4358,0.55277
9,4342,0.55989
10,4455,0.54027
11,4408,0.54389
12,4329,0.56027
13,4445,0.53977
14,4402,0.54464
15,4331,0.56052
16,4439,0.54302
17,4439,0.54089
18,4333,0.56014
19,4447,0.54027
20,4417,0.54577
